URL,SIZE(bytes),NO OF OUTLINKS,CONTENT-TYPE
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c63216fe4b042feedcbc963,1043624,204,text/html
https://www.theguardian.com/us-news/live/2019/feb/14/trump-news-live-government-shutdown-deal-latest-updates-democrats-republicans-us-politics-today?page=with%3Ablock-5c6577a1e4b0397fa1300f87,1031949,190,text/html
https://www.theguardian.com/us-news/live/2019/feb/14/trump-news-live-government-shutdown-deal-latest-updates-democrats-republicans-us-politics-today?page=with%3Ablock-5c657520e4b0397fa1300f69,1031951,190,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c631e7ae4b04a6f567de386,1043606,204,text/html
https://www.theguardian.com/us-news/us-congress/2019/jan/01/all,635710,130,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c537a28e4b01125b082aec4,1052149,220,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c5352fee4b0e764aa151a15,1052150,220,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5d8931e4b042feedcb9d34,1010906,186,text/html
https://www.theguardian.com/us-news/us-political-financing?page=4,708087,155,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c632b64e4b04a6f567de403,1043624,204,text/html
https://www.theguardian.com/us-news/live/2019/feb/14/trump-news-live-government-shutdown-deal-latest-updates-democrats-republicans-us-politics-today?page=with%3Ablock-5c6579e2e4b071a680340699,1031952,190,text/html
https://www.theguardian.com/us-news/us-congress/2018/dec/30/all,635523,130,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c631f8fe4b04a6f567de391,1043624,204,text/html
https://www.theguardian.com/us-news/2018/oct/12/the-midterms-minute-sheldon-adelson-republicans,924755,142,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5d9243e4b042feedcb9da7,1010906,186,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c53977ee4b0e764aa151c37,1052150,220,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c631c05e4b00ef6acc6cba7,1045033,203,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dcb0ce4b04a6f567dbb77,1019060,190,text/html
https://www.theguardian.com/us-news/us-political-financing?page=2,738706,164,text/html
https://www.theguardian.com/us-news/us-congress?page=6,679620,147,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dcef0e4b04a6f567dbb9b,1019060,190,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c631cb5e4b04a6f567de380,1043624,204,text/html
https://www.theguardian.com/us-news/us-political-financing?page=3,726412,164,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c53693ce4b0e0e1bbc24b76,1052150,220,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5d8ddfe4b00ef6acc6a087,1010906,186,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c53766ae4b0e0e1bbc24bf5,1052146,220,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c6329cfe4b042feedcbc9b9,1043632,204,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5db705e4b042feedcba013,1019060,190,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dc3c9e4b00ef6acc6a3d5,1019060,190,text/html
https://www.theguardian.com/us-news/us-congress/2018/dec/31/all,632082,128,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c63249ae4b04a6f567de3ca,1043624,204,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c53735be4b01125b082ae99,1052149,220,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5d9e8be4b00ef6acc6a178,1010904,186,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c538408e4b01125b082af26,1052149,220,text/html
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today?page=with%3Ablock-5c63272de4b042feedcbc9a0,1043624,204,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dbc70e4b00ef6acc6a365,1019056,190,text/html
https://www.theguardian.com/us-news/2018/sep/23/nearly-18m-in-cocaine-found-in-boxes-of-bananas-donated-to-texas-prison,918360,130,text/html
https://www.theguardian.com/us-news/us-congress/2019/jan/02/all,627347,126,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dcdb7e4b00ef6acc6a469,1019062,190,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c535781e4b0e764aa151a34,1052147,220,text/html
https://www.theguardian.com/us-news/2017/apr/26/us-immigrant-crime-office-homeland-security-trump,951960,148,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c536eb4e4b0e0e1bbc24ba7,1052150,220,text/html
https://www.theguardian.com/us-news/maryland/2018/apr/28/all,627193,126,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5da38ee4b04a6f567db8c5,1010906,186,text/html
https://www.theguardian.com/us-news/2018/sep/27/with-his-fiery-testimony-kavanaugh-appears-more-trump-like-than-ever,964616,152,text/html
https://www.theguardian.com/us-news/2018/oct/16/zero-tolerance-asylum-seekers-limbo-gateway-international-bridge,941374,140,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dbe45e4b00ef6acc6a398,1019062,190,text/html
https://www.theguardian.com/us-news/video/2017/aug/23/trump-hints-at-pardon-for-former-sheriff-joe-arpaio-video,888251,120,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c52fb27e4b01125b082a82b,1002672,195,text/html
https://www.theguardian.com/us-news/2017/apr/19/trump-immigration-policy-maribel-trujillo,946688,155,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c537c93e4b0e0e1bbc24c17,1052149,220,text/html
https://www.theguardian.com/us-news/2017/aug/26/trump-arpaio-pardon-constitution-white-house-officials,950469,160,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5db854e4b042feedcba029,1019060,190,text/html
https://www.theguardian.com/us-news/texas?page=5,685837,149,text/html
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify?page=with%3Ablock-5c5dc75ee4b04a6f567dbb1f,1019062,190,text/html
https://www.theguardian.com/us-news/2015/jul/12/im-like-a-really-smart-person-donald-trump-exults-in-outsider-status,942553,146,text/html
https://www.theguardian.com/us-news/baltimore/2018/oct/25/all,627104,123,text/html
https://www.theguardian.com/us-news/live/2019/jan/31/trump-news-live-latest-updates-wall-mexico-national-emergency-us-politics-today?page=with%3Ablock-5c536528e4b0e0e1bbc24b58,1052149,220,text/html
https://www.theguardian.com/us-news/2017/apr/27/texas-sanctuary-cities-bill-police-detain-immigrants,957426,154,text/html
https://www.theguardian.com/us-news/medicaid/2012/jun/29/all,633370,129,text/html
https://www.theguardian.com/us-news/2016/jan/25/planned-parenthood-grand-jury-indicts-anti-abortion-activists,925561,135,text/html
https://www.theguardian.com/us-news/2017/jul/31/joe-arpaio-convicted-contempt-immigration-patrols,921006,129,text/html
https://www.theguardian.com/us-news/2018/oct/10/university-of-texas-eco-conscious-campus-and-major-fracking-landlord,923156,145,text/html
https://www.theguardian.com/us-news/live/2019/jan/17/trump-latest-live-news-updates-shutdown-pelosi-us-politics-today?page=with%3Ablock-5c4124e4e4b0197a614f5385,1027729,217,text/html
https://www.theguardian.com/us-news/2018/nov/14/vermont-migrant-justice-immigration-activists-lawsuit-dhs-ice,953516,148,text/html
https://www.theguardian.com/us-news/2017/apr/25/trump-sanctuary-cities-funding-executive-order-blocked,958818,160,text/html
https://www.theguardian.com/us-news/us-congress/2019/feb/03/all,627274,127,text/html
https://www.theguardian.com/us-news/live/2019/jan/17/trump-latest-live-news-updates-shutdown-pelosi-us-politics-today?page=with%3Ablock-5c40f58be4b058cfe6d922b1,1027729,217,text/html
https://www.theguardian.com/us-news/us-congress/2019/jan/16/all,627576,127,text/html
https://www.theguardian.com/us-news/2018/aug/13/virginia-detention-center-strapped-migrant-children-to-chairs-report-finds,922695,130,text/html
https://www.theguardian.com/us-news/live/2019/jan/17/trump-latest-live-news-updates-shutdown-pelosi-us-politics-today?page=with%3Ablock-5c40af09e4b0197a614f4f9d,995688,188,text/html
https://www.theguardian.com/us-news/2017/may/06/kentucky-derby-workers-trump-immigration-deportation,954415,150,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fafd9e4b0cebe76180362,1005831,192,text/html
https://www.theguardian.com/us-news/2016/jan/26/marco-rubio-launches-dubious-attack-planned-parenthood-indictments,941195,141,text/html
https://www.theguardian.com/us-news/video/2018/aug/04/were-a-segregated-city-charlottesville-speaks-out-a-year-after-deadly-rally,891342,124,text/html
https://www.theguardian.com/us-news/virginia/2019/jan/28/all,631451,127,text/html
https://www.theguardian.com/us-news/virginia?page=5,697617,152,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fc0efe4b0cebe761803c3,1005826,192,text/html
https://www.theguardian.com/us-news/2017/apr/23/dreamer-deportation-john-kelly-donald-trump-jeff-sessions,959136,156,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fb687e4b02fb91ff0e78b,1005829,192,text/html
https://www.theguardian.com/us-news/2018/aug/07/charlottesville-virginia-nikuyah-walker-interview,930811,133,text/html
https://www.theguardian.com/us-news/2018/oct/01/chelsea-manning-life-us-like-prison-uk-visit,949939,146,text/html
https://www.theguardian.com/us-news/live/2019/jan/14/trump-live-latest-news-updates-russia-fbi-investigation-government-shutdown-today?page=with%3Ablock-5c3cc028e4b03740e8744a5c,1000624,195,text/html
https://www.theguardian.com/us-news/2018/aug/29/ban-felon-chelsea-manning-from-new-zealand-urge-opposition-mps,952569,151,text/html
https://www.theguardian.com/us-news/2015/aug/17/florida-planned-parenthood-second-trimester-abortions,929359,132,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fa7bae4b072dc52e68aa3,1025779,198,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fb8fce4b02fb91ff0e795,1005828,192,text/html
https://www.theguardian.com/us-news/live/2019/feb/13/trump-news-live-latest-updates-government-shutdown-deal-democrats-us-politics-today?page=with%3Ablock-5c646b8fe4b042feedcbd52f,1051418,198,text/html
https://www.theguardian.com/us-news/2015/aug/13/trojan-horse-argument-planned-parenthood-videos,944762,140,text/html
https://www.theguardian.com/us-news/2017/sep/25/chelsea-manning-says-she-has-been-barred-from-entering-canada,965608,175,text/html
https://www.theguardian.com/us-news/live/2019/jan/14/trump-live-latest-news-updates-russia-fbi-investigation-government-shutdown-today?page=with%3Ablock-5c3d0bebe4b03740e8744d2a,1036767,226,text/html
https://www.theguardian.com/us-news/2017/jan/26/donald-trump-chelsea-manning-traitor-fox-news,957115,158,text/html
https://www.theguardian.com/us-news/video/2015/dec/10/protect-babies-planned-parenthood-shooter-appears-court-colorado-video,889916,126,text/html
https://www.theguardian.com/us-news/live/2019/feb/13/trump-news-live-latest-updates-government-shutdown-deal-democrats-us-politics-today?page=with%3Ablock-5c646472e4b00ef6acc6d785,1051414,198,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fdb54e4b02fb91ff0e862,1005828,192,text/html
https://www.theguardian.com/us-news/2015/jul/14/planned-parenthood-fetal-body-parts-undercover-video,930690,134,text/html
https://www.theguardian.com/us-news/2018/dec/12/trump-chief-of-staff-worst-job-john-kelly,947688,148,text/html
https://www.theguardian.com/us-news/2015/jul/16/planned-parenthood-fetal-tissue-video-investigation,923933,134,text/html
https://www.theguardian.com/us-news/live/2019/jan/04/trump-latest-live-news-updates-shutdown-democrats-pelosi-ocasio-cortez?page=with%3Ablock-5c2fcc23e4b072dc52e68b9c,1005828,192,text/html
https://www.theguardian.com/us-news/live/2019/feb/13/trump-news-live-latest-updates-government-shutdown-deal-democrats-us-politics-today?page=with%3Ablock-5c64613ae4b00ef6acc6d756,1051418,198,text/html
https://www.theguardian.com/us-news/2015/dec/18/colorado-springs-planned-parenthood-protesters-reappear,920180,138,text/html
https://www.theguardian.com/us-news/2018/aug/08/chelsea-manning-on-the-far-right-state-surveillance-and-their-lessons-for-australia,973864,162,text/html
